study,version,model,revision,protocol,template,score_representation,split,scope,family,subset,n_expected_tasks,n_complete_tasks,n_nontrivial,n_all_pass,n_all_fail,accuracy,accuracy_n,accuracy_lo95,accuracy_hi95,TCE,TCE_n,TCE_lo95,TCE_hi95,TRR,TRR_n,TRR_lo95,TRR_hi95,TRR_count,FSRR,FSRR_n,FSRR_lo95,FSRR_hi95,FSRR_count,trr_success_fsrr_failure,trr_success_fsrr_failure_n,trr_success_fsrr_failure_lo95,trr_success_fsrr_failure_hi95,trr_success_fsrr_failure_count,TRR_including_trivial,FSRR_including_trivial,TRR_success_FSRR_failure_share_of_TRR_success,post_hoc,bootstrap_seed,bootstrap_replicates,interval_method
CODE,two_stage_32k_shared_prefix_scorer,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,bare,main,all_valid,ALL,partial,23,23,23,0,0,0.47342995169082125,23,0.36231884057971009,0.58454106280193241,4.7826086956521738,23,3.7826086956521738,5.7826086956521738,0.13043478260869565,23,0,0.2608695652173913,3,0.043478260869565216,23,0,0.13043478260869565,1,0.086956521739130432,23,0,0.21739130434782608,2,0.13043478260869565,0.043478260869565216,0.66666666666666663,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,whitespace_union,main,all_valid,ALL,all,80,80,54,26,0,0.47777777777777769,80,0.3930555555555556,0.56388888888888888,4.3875000000000002,80,3.6000000000000001,5.1749999999999998,0.092592592592592587,54,0.018518518518518517,0.16666666666666666,5,0.037037037037037035,54,0,0.092592592592592587,2,0.055555555555555552,54,0,0.1111111111111111,3,0.38750000000000001,0.34999999999999998,0.59999999999999998,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,whitespace_union,main,all_valid,ALL,nontrivial,54,54,54,0,0,0.31687242798353904,54,0.24279835390946503,0.39300411522633738,5.6851851851851851,54,4.9074074074074074,6.4259259259259256,0.092592592592592587,54,0.018518518518518517,0.16666666666666666,5,0.037037037037037035,54,0,0.092592592592592587,2,0.055555555555555552,54,0,0.1111111111111111,3,0.092592592592592587,0.037037037037037035,0.59999999999999998,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,whitespace_union,main,all_valid,ALL,all_pass,26,26,0,26,0,0.81196581196581197,26,0.65811965811965811,0.96153846153846156,1.6923076923076923,26,0.34615384615384615,3.0769230769230771,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,whitespace_union,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,google/gemma-2-9b-it,11c9b309abf73637e4b6f9a3fa1e92e615547819,immediate_readout,original,whitespace_union,main,all_valid,ALL,partial,23,23,23,0,0,0.47342995169082125,23,0.36231884057971009,0.58454106280193241,4.7826086956521738,23,3.7826086956521738,5.7826086956521738,0.13043478260869565,23,0,0.2608695652173913,3,0.043478260869565216,23,0,0.13043478260869565,1,0.086956521739130432,23,0,0.21739130434782608,2,0.13043478260869565,0.043478260869565216,0.66666666666666663,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,explicit,bare,main,all_valid,ALL,all,80,80,54,26,0,0.54722222222222217,80,0.47499999999999998,0.61805555555555558,3.7875000000000001,80,3.0625,4.5125000000000002,0.7592592592592593,54,0.64814814814814814,0.87037037037037035,41,0.66666666666666663,54,0.53703703703703709,0.79629629629629628,36,0.092592592592592587,54,0.018518518518518517,0.16666666666666666,5,0.83750000000000002,0.77500000000000002,0.12195121951219512,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,explicit,bare,main,all_valid,ALL,nontrivial,54,54,54,0,0,0.46090534979423869,54,0.38271604938271614,0.54115226337448563,4.0185185185185182,54,3.1666666666666665,4.8518518518518521,0.7592592592592593,54,0.64814814814814814,0.87037037037037035,41,0.66666666666666663,54,0.53703703703703709,0.79629629629629628,36,0.092592592592592587,54,0.018518518518518517,0.16666666666666666,5,0.7592592592592593,0.66666666666666663,0.12195121951219512,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,explicit,bare,main,all_valid,ALL,all_pass,26,26,0,26,0,0.72649572649572636,26,0.60683760683760679,0.84188034188034189,3.3076923076923075,26,2,4.615384615384615,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,explicit,bare,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,explicit,bare,main,all_valid,ALL,partial,23,23,23,0,0,0.59903381642512077,23,0.50724637681159412,0.68599033816425137,3.0434782608695654,23,2.0869565217391304,4.0434782608695654,0.43478260869565216,23,0.2608695652173913,0.65217391304347827,10,0.2608695652173913,23,0.086956521739130432,0.43478260869565216,6,0.17391304347826086,23,0.043478260869565216,0.34782608695652173,4,0.43478260869565216,0.2608695652173913,0.40000000000000002,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,explicit,whitespace_union,main,all_valid,ALL,all,80,80,54,26,0,0.5541666666666667,80,0.47916666666666663,0.62916666666666665,3.6749999999999998,80,2.9500000000000002,4.4000000000000004,0.79629629629629628,54,0.68518518518518523,0.88935185185184507,43,0.68518518518518523,54,0.55555555555555558,0.79629629629629628,37,0.1111111111111111,54,0.037037037037037035,0.20370370370370369,6,0.86250000000000004,0.78749999999999998,0.13953488372093023,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,explicit,whitespace_union,main,all_valid,ALL,nontrivial,54,54,54,0,0,0.51028806584362141,54,0.42592592592592593,0.59465020576131689,3.6481481481481484,54,2.8148148148148149,4.4814814814814818,0.79629629629629628,54,0.68518518518518523,0.88935185185184507,43,0.68518518518518523,54,0.55555555555555558,0.79629629629629628,37,0.1111111111111111,54,0.037037037037037035,0.20370370370370369,6,0.79629629629629628,0.68518518518518523,0.13953488372093023,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,explicit,whitespace_union,main,all_valid,ALL,all_pass,26,26,0,26,0,0.64529914529914534,26,0.50427350427350437,0.78205128205128205,3.7307692307692308,26,2.3846153846153846,5.115384615384615,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,explicit,whitespace_union,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,explicit,whitespace_union,main,all_valid,ALL,partial,23,23,23,0,0,0.59903381642512088,23,0.48792270531400972,0.70531400966183566,3.0869565217391304,23,2.0434782608695654,4.1304347826086953,0.52173913043478259,23,0.30434782608695654,0.73913043478260865,12,0.30434782608695654,23,0.13043478260869565,0.52173913043478259,7,0.21739130434782608,23,0.043478260869565216,0.39130434782608697,5,0.52173913043478259,0.30434782608695654,0.41666666666666669,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,main,all_valid,ALL,all,80,80,54,26,0,0.57222222222222219,80,0.48888888888888893,0.6513888888888888,4.3499999999999996,80,3.5625,5.1500000000000004,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0.32500000000000001,0.32500000000000001,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,main,all_valid,ALL,nontrivial,54,54,54,0,0,0.50617283950617287,54,0.41152263374485593,0.5967078189300411,3.1111111111111112,54,2.4074074074074074,3.8703703703703702,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,main,all_valid,ALL,all_pass,26,26,0,26,0,0.70940170940170932,26,0.5641025641025641,0.83771367521367368,6.9230769230769234,26,5.5384615384615383,8.3076923076923084,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,bare,main,all_valid,ALL,partial,23,23,23,0,0,0.35265700483091778,23,0.2657004830917874,0.44444444444444425,5.6521739130434785,23,4.7391304347826084,6.5217391304347823,0,23,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,whitespace_union,main,all_valid,ALL,all,80,80,54,26,0,0.56527777777777777,80,0.48472222222222222,0.64027777777777772,4.5750000000000002,80,3.7875000000000001,5.3499999999999996,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0.32500000000000001,0.32500000000000001,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,whitespace_union,main,all_valid,ALL,nontrivial,54,54,54,0,0,0.51646090534979427,54,0.42592592592592593,0.60288065843621397,3.1111111111111112,54,2.4074074074074074,3.8703703703703702,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,whitespace_union,main,all_valid,ALL,all_pass,26,26,0,26,0,0.66666666666666663,26,0.52564102564102566,0.79487179487179493,7.615384615384615,26,6.2307692307692308,8.6538461538461533,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,whitespace_union,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,meta-llama/Llama-3.1-8B-Instruct,0e9e39f249a16976918f6564b8830bc894c89659,immediate_readout,original,whitespace_union,main,all_valid,ALL,partial,23,23,23,0,0,0.34299516908212552,23,0.2608695652173913,0.42995169082125584,5.6521739130434785,23,4.7391304347826084,6.5217391304347823,0,23,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,bare,main,all_valid,ALL,all,80,80,54,26,0,0.53333333333333333,80,0.44722222222222224,0.61944444444444435,4.1875,80,3.4125000000000001,4.9625000000000004,0.20370370370370369,54,0.1111111111111111,0.31481481481481483,11,0.1111111111111111,54,0.037037037037037035,0.20370370370370369,6,0.092592592592592587,54,0.018518518518518517,0.18518518518518517,5,0.46250000000000002,0.40000000000000002,0.45454545454545453,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,bare,main,all_valid,ALL,nontrivial,54,54,54,0,0,0.33744855967078186,54,0.25925925925925924,0.41975308641975312,5.9444444444444446,54,5.1851851851851851,6.6481481481481479,0.20370370370370369,54,0.1111111111111111,0.31481481481481483,11,0.1111111111111111,54,0.037037037037037035,0.20370370370370369,6,0.092592592592592587,54,0.018518518518518517,0.18518518518518517,5,0.20370370370370369,0.1111111111111111,0.45454545454545453,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,bare,main,all_valid,ALL,all_pass,26,26,0,26,0,0.94017094017094016,26,0.84615384615384615,1,0.53846153846153844,26,0,1.3846153846153846,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,bare,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,bare,main,all_valid,ALL,partial,23,23,23,0,0,0.60869565217391308,23,0.50724637681159412,0.70543478260869408,3.5217391304347827,23,2.6510869565217394,4.4347826086956523,0.21739130434782608,23,0.086956521739130432,0.39130434782608697,5,0.13043478260869565,23,0,0.30434782608695654,3,0.086956521739130432,23,0,0.21739130434782608,2,0.21739130434782608,0.13043478260869565,0.40000000000000002,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,whitespace_union,main,all_valid,ALL,all,80,80,54,26,0,0.53333333333333333,80,0.44722222222222224,0.61944444444444435,4.1875,80,3.4125000000000001,4.9625000000000004,0.20370370370370369,54,0.1111111111111111,0.31481481481481483,11,0.1111111111111111,54,0.037037037037037035,0.20370370370370369,6,0.092592592592592587,54,0.018518518518518517,0.18518518518518517,5,0.46250000000000002,0.40000000000000002,0.45454545454545453,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,whitespace_union,main,all_valid,ALL,nontrivial,54,54,54,0,0,0.33744855967078186,54,0.25925925925925924,0.41975308641975312,5.9444444444444446,54,5.1851851851851851,6.6481481481481479,0.20370370370370369,54,0.1111111111111111,0.31481481481481483,11,0.1111111111111111,54,0.037037037037037035,0.20370370370370369,6,0.092592592592592587,54,0.018518518518518517,0.18518518518518517,5,0.20370370370370369,0.1111111111111111,0.45454545454545453,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,whitespace_union,main,all_valid,ALL,all_pass,26,26,0,26,0,0.94017094017094016,26,0.84615384615384615,1,0.53846153846153844,26,0,1.3846153846153846,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,whitespace_union,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,explicit,whitespace_union,main,all_valid,ALL,partial,23,23,23,0,0,0.60869565217391308,23,0.50724637681159412,0.70543478260869408,3.5217391304347827,23,2.6510869565217394,4.4347826086956523,0.21739130434782608,23,0.086956521739130432,0.39130434782608697,5,0.13043478260869565,23,0,0.30434782608695654,3,0.086956521739130432,23,0,0.21739130434782608,2,0.21739130434782608,0.13043478260869565,0.40000000000000002,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,main,all_valid,ALL,all,80,80,54,26,0,0.44722222222222224,80,0.37083333333333335,0.52361111111111103,4.9124999999999996,80,4.1246875000000003,5.6875,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0.32500000000000001,0.32500000000000001,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,main,all_valid,ALL,nontrivial,54,54,54,0,0,0.26543209876543211,54,0.20164609053497942,0.32921810699588477,3.2777777777777777,54,2.5370370370370372,4.0555555555555554,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,main,all_valid,ALL,all_pass,26,26,0,26,0,0.82478632478632474,26,0.72649572649572647,0.89743589743589758,8.3076923076923084,26,7.2692307692307692,9,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,bare,main,all_valid,ALL,partial,23,23,23,0,0,0.41545893719806765,23,0.323671497584541,0.51207729468599017,5.4347826086956523,23,4.4782608695652177,6.3478260869565215,0,23,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,main,all_valid,ALL,all,80,80,54,26,0,0.47361111111111115,80,0.38888888888888884,0.56111111111111112,3.9874999999999998,80,3.2124999999999999,4.7999999999999998,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0.32500000000000001,0.32500000000000001,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,main,all_valid,ALL,nontrivial,54,54,54,0,0,0.26337448559670779,54,0.19135802469135801,0.34156378600823051,3.7407407407407409,54,2.9444444444444446,4.5560185185185116,0,54,0,0,0,0,54,0,0,0,0,54,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,main,all_valid,ALL,all_pass,26,26,0,26,0,0.91025641025641013,26,0.82478632478632474,0.96581196581196571,4.5,26,2.7692307692307692,6.2307692307692308,,0,,,0,,0,,,0,,0,,,0,1,1,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,main,all_valid,ALL,all_fail,0,0,0,0,0,,0,,,,0,,,,0,,,0,,0,,,0,,0,,,0,,,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,two_stage_32k_shared_prefix_scorer,mistralai/Mistral-7B-Instruct-v0.3,c170c708c41dac9275d15a8fff4eca08d52bab71,immediate_readout,original,whitespace_union,main,all_valid,ALL,partial,23,23,23,0,0,0.51207729468599028,23,0.41050724637681152,0.61352657004830924,5.3043478260869561,23,4.3478260869565215,6.2173913043478262,0,23,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,bare,main,five_models_two_templates_common,ALL,all,62,62,40,22,0,0.74014336917562717,62,0.66308243727598559,0.81182795698924737,2.4193548387096775,62,1.7419354838709677,3.129032258064516,0.875,40,0.77500000000000002,0.97499999999999998,35,0.84999999999999998,40,0.72499999999999998,0.94999999999999996,34,0.025000000000000001,40,0,0.074999999999999997,1,0.91935483870967738,0.90322580645161288,0.028571428571428571,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,bare,main,five_models_two_templates_common,ALL,nontrivial,40,40,40,0,0,0.7416666666666667,40,0.65000000000000002,0.83055555555555549,2.2250000000000001,40,1.45,3.0499999999999998,0.875,40,0.77500000000000002,0.97499999999999998,35,0.84999999999999998,40,0.72499999999999998,0.94999999999999996,34,0.025000000000000001,40,0,0.074999999999999997,1,0.875,0.84999999999999998,0.028571428571428571,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,bare,main,five_models_two_templates_common,ALL,partial,17,17,17,0,0,0.6470588235294118,17,0.52287581699346408,0.76470588235294112,3.2352941176470589,17,2.1176470588235294,4.3529411764705879,0.70588235294117652,17,0.47058823529411764,0.88235294117647056,12,0.6470588235294118,17,0.41176470588235292,0.88235294117647056,11,0.058823529411764705,17,0,0.17647058823529413,1,0.70588235294117652,0.6470588235294118,0.083333333333333329,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,main,five_models_two_templates_common,ALL,all,62,62,40,22,0,0.73476702508960567,62,0.65770609318996409,0.80645161290322576,2.4516129032258065,62,1.7741935483870968,3.161290322580645,0.875,40,0.77500000000000002,0.97499999999999998,35,0.84999999999999998,40,0.72499999999999998,0.94999999999999996,34,0.025000000000000001,40,0,0.074999999999999997,1,0.91935483870967738,0.90322580645161288,0.028571428571428571,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
CODE,original_8k_old_scorer,Qwen/Qwen2.5-14B-Instruct,cf98f3b3bbb457ad9e2bb7baf9a0125b6b88caa8,immediate_readout,explicit,whitespace_union,main,five_models_two_templates_common,ALL,nontrivial,40,40,40,0,0,0.73611111111111116,40,0.64444444444444449,0.82499999999999996,2.25,40,1.4750000000000001,3.0750000000000002,0.875,40,0.77500000000000002,0.97499999999999998,35,0.84999999999999998,40,0.72499999999999998,0.94999999999999996,34,0.025000000000000001,40,0,0.074999999999999997,1,0.875,0.84999999999999998,0.028571428571428571,True,20260911,5000,artifact/task-cluster percentile 95%; degenerate intervals are not population certainty
